Distancia(m), Tempo Total(s), Tempo de Atraso(s), Data e hora de partida, Data e hora de chegada, Pontos
5753, 547, 0, 2016-07-06T23:59:13-03:00, 2016-07-07T00:08:20-03:00
5753, 547, 0, 2016-07-07T00:14:17-03:00, 2016-07-07T00:23:24-03:00
5753, 547, 0, 2016-07-07T00:29:20-03:00, 2016-07-07T00:38:27-03:00
5753, 547, 0, 2016-07-07T00:44:26-03:00, 2016-07-07T00:53:33-03:00
5753, 547, 0, 2016-07-07T00:59:29-03:00, 2016-07-07T01:08:36-03:00
5753, 547, 0, 2016-07-07T01:14:32-03:00, 2016-07-07T01:23:39-03:00
5753, 547, 0, 2016-07-07T01:29:37-03:00, 2016-07-07T01:38:44-03:00
5753, 547, 0, 2016-07-07T01:44:44-03:00, 2016-07-07T01:53:51-03:00
5753, 547, 0, 2016-07-07T01:59:47-03:00, 2016-07-07T02:08:54-03:00
5753, 547, 0, 2016-07-07T02:14:50-03:00, 2016-07-07T02:23:57-03:00
5753, 547, 0, 2016-07-07T02:29:54-03:00, 2016-07-07T02:39:01-03:00
5753, 547, 0, 2016-07-07T02:44:57-03:00, 2016-07-07T02:54:04-03:00
5753, 547, 0, 2016-07-07T03:00:00-03:00, 2016-07-07T03:09:07-03:00
5753, 547, 0, 2016-07-07T03:15:05-03:00, 2016-07-07T03:24:12-03:00
5753, 547, 0, 2016-07-07T03:30:08-03:00, 2016-07-07T03:39:15-03:00
5753, 547, 0, 2016-07-07T03:45:12-03:00, 2016-07-07T03:54:19-03:00
5753, 552, 0, 2016-07-07T04:00:15-03:00, 2016-07-07T04:09:27-03:00
5753, 553, 0, 2016-07-07T04:15:18-03:00, 2016-07-07T04:24:30-03:00
5753, 555, 0, 2016-07-07T04:30:22-03:00, 2016-07-07T04:39:36-03:00
5753, 557, 0, 2016-07-07T04:45:25-03:00, 2016-07-07T04:54:41-03:00
5753, 560, 0, 2016-07-07T05:00:29-03:00, 2016-07-07T05:09:49-03:00
5753, 565, 0, 2016-07-07T05:15:32-03:00, 2016-07-07T05:24:57-03:00
5753, 574, 0, 2016-07-07T05:30:35-03:00, 2016-07-07T05:40:08-03:00
5753, 587, 0, 2016-07-07T05:45:38-03:00, 2016-07-07T05:55:24-03:00
5753, 608, 0, 2016-07-07T06:00:42-03:00, 2016-07-07T06:10:49-03:00
5753, 637, 0, 2016-07-07T06:15:45-03:00, 2016-07-07T06:26:21-03:00
5753, 873, 224, 2016-07-07T06:30:48-03:00, 2016-07-07T06:45:21-03:00
5753, 728, 0, 2016-07-07T06:45:51-03:00, 2016-07-07T06:57:59-03:00
