Distancia(m), Tempo Total(s), Tempo de Atraso(s), Data e hora de partida, Data e hora de chegada, Pontos
5946, 972, 0, 2016-07-06T23:59:14-03:00, 2016-07-07T00:15:26-03:00
5946, 972, 0, 2016-07-07T00:14:17-03:00, 2016-07-07T00:30:29-03:00
5946, 972, 0, 2016-07-07T00:29:21-03:00, 2016-07-07T00:45:33-03:00
5946, 972, 0, 2016-07-07T00:44:26-03:00, 2016-07-07T01:00:38-03:00
5946, 972, 0, 2016-07-07T00:59:30-03:00, 2016-07-07T01:15:42-03:00
5946, 972, 0, 2016-07-07T01:14:33-03:00, 2016-07-07T01:30:45-03:00
5946, 972, 0, 2016-07-07T01:29:39-03:00, 2016-07-07T01:45:51-03:00
5946, 972, 0, 2016-07-07T01:44:45-03:00, 2016-07-07T02:00:57-03:00
5946, 972, 0, 2016-07-07T01:59:48-03:00, 2016-07-07T02:16:00-03:00
5946, 972, 0, 2016-07-07T02:14:51-03:00, 2016-07-07T02:31:03-03:00
5946, 972, 0, 2016-07-07T02:29:54-03:00, 2016-07-07T02:46:06-03:00
5946, 972, 0, 2016-07-07T02:44:57-03:00, 2016-07-07T03:01:09-03:00
5946, 972, 0, 2016-07-07T03:00:01-03:00, 2016-07-07T03:16:13-03:00
5946, 972, 0, 2016-07-07T03:15:06-03:00, 2016-07-07T03:31:18-03:00
5946, 972, 0, 2016-07-07T03:30:09-03:00, 2016-07-07T03:46:21-03:00
5946, 973, 0, 2016-07-07T03:45:12-03:00, 2016-07-07T04:01:24-03:00
5946, 979, 0, 2016-07-07T04:00:16-03:00, 2016-07-07T04:16:34-03:00
5946, 979, 0, 2016-07-07T04:15:19-03:00, 2016-07-07T04:31:38-03:00
5946, 980, 0, 2016-07-07T04:30:23-03:00, 2016-07-07T04:46:42-03:00
5946, 980, 0, 2016-07-07T04:45:26-03:00, 2016-07-07T05:01:46-03:00
5946, 981, 0, 2016-07-07T05:00:29-03:00, 2016-07-07T05:16:50-03:00
5946, 983, 0, 2016-07-07T05:15:33-03:00, 2016-07-07T05:31:55-03:00
5946, 985, 0, 2016-07-07T05:30:36-03:00, 2016-07-07T05:47:00-03:00
5946, 989, 0, 2016-07-07T05:45:39-03:00, 2016-07-07T06:02:07-03:00
5946, 994, 0, 2016-07-07T06:00:43-03:00, 2016-07-07T06:17:16-03:00
5946, 1002, 0, 2016-07-07T06:15:46-03:00, 2016-07-07T06:32:27-03:00
5946, 1013, 0, 2016-07-07T06:30:49-03:00, 2016-07-07T06:47:41-03:00
5946, 1027, 0, 2016-07-07T06:45:52-03:00, 2016-07-07T07:02:58-03:00
